a_walk,acor_1.rho,acor_2.rho,acor_3.rho,acor_1.phi,acor_2.phi,acor_3.phi,dos.min,dos.max,dos.mean,dos.std,fdc_cor,fn_cor,n_deg.min,n_deg.max,n_deg.mean,n_deg.std,n_walk.min,n_walk.max,n_walk.mean,n_walk.std
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.85558,2.11865
0.0,0.410029,0.508541,0.134201,0.410029,0.409216,-0.226371,0.0,22025.0,13545.4,10717.3,-0.82901,0.63348,9.0,20.0,17.25,4.58667,0.0,17.0,8.78886,2.76377
0.0,0.84,0.765857,0.683912,0.84,0.204677,0.00119312,0.0,21916.0,12464.7,10853.9,-0.624005,0.814862,21.0,32.0,28.6562,4.89649,0.0,27.0,14.9806,4.41913
0.14,0.745905,0.6327,0.590011,0.745905,0.172049,0.164788,0.0,1700950000.0,510296000.0,779465000.0,0.0500442,0.770772,18.0,40.0,34.9175,6.41371,0.0,31.0,17.9582,4.96176
0.162,0.758187,0.623678,0.529387,0.758187,0.114855,0.0566123,0.0,1700950000.0,455867000.0,753373000.0,0.128492,0.780043,28.0,50.0,44.956,6.52335,0.0,36.0,22.037,5.63781
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.85316,2.11084
0.17,0.569942,0.638274,0.444649,0.569942,0.464241,-0.0280189,0.0,1.0,0.565,0.495757,-0.809387,0.634327,9.0,20.0,16.425,4.98943,0.0,17.0,8.83473,2.74689
0.140625,0.812049,0.757045,0.687863,0.812049,0.286636,0.0529581,0.0,1.0,0.571875,0.494807,-0.631364,0.802608,21.0,32.0,28.8344,4.80762,0.0,26.0,14.7501,4.10339
0.1975,0.752665,0.597868,0.488517,0.752665,0.0723505,0.0385518,0.0,2.0,1.0475,0.62068,-0.314778,0.801746,18.0,40.0,34.9075,6.22647,0.0,31.0,17.3714,4.62765
0.218,0.663723,0.56979,0.558535,0.663723,0.231042,0.215973,0.0,2.0,1.08,0.630555,-0.187828,0.76462,28.0,50.0,44.946,6.22118,0.0,38.0,23.0683,5.92413
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.87363,2.11658
0.0,0.504659,0.574483,0.345499,0.504659,0.429082,-0.0601227,0.0,22071.0,14125.4,10594.1,-0.799169,0.713851,9.0,20.0,17.04,4.69557,0.0,17.0,8.90716,2.73517
0.0,0.762351,0.654972,0.553258,0.762351,0.17619,0.0187168,0.0,21920.0,13289.0,10709.7,-0.660137,0.831038,21.0,32.0,28.7594,4.84977,0.0,26.0,14.7258,3.96168
0.1775,0.725713,0.611287,0.428158,0.725713,0.178788,-0.143813,0.0,1700950000.0,399736000.0,721193000.0,0.105164,0.763275,18.0,40.0,35.5975,5.97708,0.0,29.0,17.3505,4.52585
0.168,0.718434,0.589154,0.494963,0.718434,0.150886,0.0574377,0.0,1700950000.0,381026000.0,709156000.0,0.096643,0.839034,28.0,50.0,44.808,6.45625,0.0,39.0,22.6017,5.96527
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.85453,2.1061
0.0,0.641009,0.595528,0.43272,0.641009,0.313416,-0.0569959,0.0,22091.0,13475.5,10774.9,-0.809293,0.638593,9.0,20.0,16.92,4.76903,0.0,17.0,8.96726,2.78077
0.0,0.819056,0.805709,0.727395,0.819056,0.409715,0.00830479,0.0,22082.0,13318.2,10803.6,-0.638023,0.786476,21.0,32.0,28.3781,5.01287,0.0,26.0,14.261,4.06557
0.16,0.775558,0.719093,0.673733,0.775558,0.295106,0.142228,0.0,1700950000.0,459269000.0,755145000.0,0.160765,0.705056,18.0,40.0,35.11,6.22398,0.0,31.0,18.2786,4.80709
0.184,0.828012,0.750327,0.681077,0.828012,0.205862,0.0572591,0.0,1700950000.0,408241000.0,726440000.0,0.0774822,0.858768,28.0,50.0,45.184,6.30128,0.0,37.0,22.3635,5.53935
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.91101,2.11697
0.0,0.62169,0.641555,0.471154,0.62169,0.41574,-0.040079,0.0,22073.0,11698.7,11016.6,-0.796176,0.614684,9.0,20.0,16.025,5.08669,0.0,17.0,8.27303,2.58412
0.0,0.77596,0.649743,0.539009,0.77596,0.119703,0.00586758,0.0,21945.0,12824.1,10815.1,-0.603929,0.772798,21.0,32.0,28.6219,4.87636,0.0,25.0,14.046,3.84574
0.1775,0.678867,0.622284,0.557352,0.678867,0.29941,0.118436,0.0,1700950000.0,352961000.0,689756000.0,0.134623,0.792739,18.0,40.0,35.26,6.21952,0.0,32.0,17.6177,4.88601
0.164,0.87095,0.77697,0.706375,0.87095,0.0762771,0.06189,0.0,1700950000.0,449063000.0,749770000.0,0.0289715,0.767981,28.0,50.0,44.806,6.23252,0.0,37.0,22.9216,5.76566
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.0,7.81576,2.11681
0.0,0.58929,0.665112,0.458763,0.58929,0.486947,-0.0587953,0.0,21955.0,12294.8,10898.2,-0.820832,0.601144,9.0,20.0,16.675,4.91115,0.0,17.0,8.57154,2.79902
0.0,0.673892,0.54588,0.504864,0.673892,0.16808,0.161303,0.0,21958.0,12145.5,10916.9,-0.649734,0.810648,21.0,32.0,28.1969,5.05241,0.0,25.0,13.8757,3.98117
0.1975,0.748648,0.64791,0.563834,0.748648,0.198933,0.062398,0.0,1700950000.0,378475000.0,707460000.0,0.121835,0.834063,18.0,40.0,34.84,6.23173,0.0,32.0,17.3497,4.79013
0.17,0.696687,0.546301,0.465663,0.696687,0.118394,0.0938859,0.0,1700950000.0,391232000.0,715807000.0,0.0929917,0.828464,28.0,50.0,45.168,6.27023,0.0,37.0,22.2378,5.78571
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.92251,2.12681
0.0,0.556541,0.618693,0.478134,0.556541,0.447591,0.0703311,0.0,22003.0,13091.8,10801.1,-0.768288,0.710806,9.0,20.0,15.82,5.12909,0.0,17.0,8.51642,2.67328
0.0,0.731961,0.60266,0.549484,0.731961,0.144093,0.14618,0.0,21958.0,13312.0,10728.3,-0.68818,0.764246,21.0,32.0,29.0469,4.72834,0.0,26.0,14.4811,4.00497
0.19,0.746102,0.591864,0.524067,0.746102,0.0793893,0.132342,0.0,1700950000.0,361465000.0,695812000.0,0.127,0.735383,18.0,40.0,35.1125,6.20402,0.0,32.0,17.7645,4.81839
0.142,0.819427,0.704419,0.638614,0.819427,0.100319,0.114062,0.0,1700950000.0,418446000.0,732555000.0,0.163595,0.813757,28.0,50.0,45.014,6.42322,0.0,36.0,21.4911,5.64061
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.88956,2.12279
0.0,0.597424,0.696276,0.511111,0.597424,0.527708,-0.00132349,0.0,21977.0,11098.4,10988.0,-0.791237,0.571915,9.0,20.0,16.155,5.08045,0.0,16.0,8.5806,2.6557
0.0,0.831227,0.761697,0.691764,0.831227,0.228948,0.0453139,0.0,21968.0,13112.1,10775.9,-0.652016,0.735968,21.0,32.0,28.6969,4.87199,0.0,24.0,14.0001,3.7931
0.2,0.678183,0.54243,0.406526,0.678183,0.152755,-0.0165755,0.0,1700950000.0,416746000.0,731549000.0,0.11359,0.797348,18.0,40.0,35.19,6.21763,0.0,34.0,18.5189,5.09267
0.182,0.793206,0.725096,0.647623,0.793206,0.258667,0.0464404,0.0,1700950000.0,442259000.0,746087000.0,0.103436,0.740115,28.0,50.0,45.25,6.21993,0.0,40.0,22.1658,5.84975
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.83154,2.08822
0.0,0.422397,0.582882,0.263768,0.422397,0.492298,-0.111135,0.0,22095.0,10826.5,11045.3,-0.801843,0.618798,9.0,20.0,16.02,5.1468,0.0,17.0,8.77214,2.81489
0.0,0.772116,0.650741,0.586198,0.772116,0.135148,0.11932,0.0,21992.0,13263.9,10759.6,-0.632254,0.710019,21.0,32.0,28.7937,4.79791,0.0,25.0,13.8065,3.77554
0.17,0.742203,0.639057,0.571434,0.742203,0.196358,0.103101,0.0,1700950000.0,450764000.0,750678000.0,0.13767,0.75436,18.0,40.0,34.6875,6.46644,0.0,29.0,17.28,4.60847
0.194,0.874887,0.809754,0.761671,0.874887,0.188966,0.0962659,0.0,1700950000.0,360615000.0,695213000.0,0.0875199,0.827685,28.0,50.0,45.134,6.3737,0.0,36.0,22.0234,5.50022
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.84066,2.12259
0.0,0.649721,0.610891,0.424492,0.649721,0.326641,-0.106539,0.0,21917.0,13150.2,10737.1,-0.785519,0.698213,9.0,20.0,16.525,4.95978,0.0,17.0,8.74488,2.63693
0.0,0.77638,0.692031,0.579365,0.77638,0.224716,-0.0308711,0.0,22076.0,13728.5,10705.1,-0.606384,0.787951,21.0,32.0,28.3188,5.0254,0.0,25.0,14.6925,4.01265
0.19,0.716177,0.626754,0.490607,0.716177,0.233723,-0.0450331,0.0,1700950000.0,459269000.0,755145000.0,0.158367,0.748408,18.0,40.0,35.1575,6.41231,0.0,31.0,17.5025,4.6709
0.162,0.748586,0.664602,0.556555,0.748586,0.237071,-0.00115362,0.0,1700950000.0,438858000.0,744216000.0,0.116,0.751264,28.0,50.0,45.054,6.39211,0.0,39.0,22.7193,5.84559
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.94224,2.1107
0.0,0.516886,0.566119,0.324993,0.516886,0.407938,-0.0967681,0.0,22005.0,12322.8,10923.0,-0.797798,0.734982,9.0,20.0,15.845,5.15179,0.0,15.0,8.17632,2.56279
0.0,0.706126,0.623707,0.540795,0.706126,0.249495,0.0724964,0.0,21962.0,11941.8,10938.9,-0.612776,0.773287,21.0,32.0,28.6187,4.91601,0.0,26.0,14.093,4.0823
0.17,0.597178,0.544398,0.456497,0.597178,0.29186,0.0883258,0.0,1700950000.0,416746000.0,731549000.0,0.129592,0.804335,18.0,40.0,34.8825,6.40888,0.0,32.0,18.0176,4.8901
0.154,0.805182,0.70765,0.610035,0.805182,0.168708,0.00156412,0.0,1700950000.0,384428000.0,711397000.0,0.120728,0.835579,28.0,50.0,44.752,6.38236,0.0,35.0,21.5291,5.47011
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.84243,2.09473
0.0,0.849198,0.818247,0.726099,0.849198,0.348236,-0.0918335,0.0,21953.0,12513.2,10868.4,-0.783976,0.592284,9.0,20.0,16.355,5.0308,0.0,18.0,8.96667,2.65373
0.0,0.73197,0.717424,0.617925,0.73197,0.391289,0.0301639,0.0,21882.0,13129.2,10719.9,-0.666773,0.796822,21.0,32.0,28.2344,5.03656,0.0,25.0,14.017,3.91421
0.175,0.692308,0.487148,0.281959,0.692308,0.0150916,-0.116512,0.0,1700950000.0,476278000.0,763717000.0,0.119539,0.774902,18.0,40.0,35.425,6.38509,0.0,32.0,17.8404,4.85645
0.14,0.762001,0.644408,0.563732,0.762001,0.152047,0.0768766,0.0,1700950000.0,421848000.0,734551000.0,0.0755414,0.82816,28.0,50.0,44.664,6.56194,0.0,38.0,22.2265,5.86124
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.85635,2.10261
0.0,0.585139,0.55082,0.408558,0.585139,0.316952,0.00498037,0.0,22096.0,13036.6,10867.5,-0.794224,0.58506,9.0,20.0,16.05,5.10857,0.0,17.0,8.56806,2.63458
0.0,0.823232,0.708479,0.643726,0.823232,0.0954659,0.117652,0.0,21909.0,12940.0,10773.1,-0.648401,0.78086,21.0,32.0,28.5531,4.94062,0.0,25.0,14.3386,4.04873
0.19,0.677641,0.625936,0.548386,0.677641,0.308317,0.0941456,0.0,1700950000.0,391231000.0,715808000.0,0.106549,0.774223,18.0,40.0,35.27,5.97554,0.0,32.0,18.1598,4.98695
0.16,0.77528,0.65262,0.570777,0.77528,0.129245,0.0764916,0.0,1700950000.0,435456000.0,742324000.0,0.0983459,0.836083,28.0,50.0,45.652,5.79231,0.0,37.0,22.585,5.9146
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.87815,2.1184
0.0,0.489718,0.507377,0.27256,0.489718,0.351962,-0.0913217,0.0,21939.0,12834.3,10809.8,-0.816388,0.66596,9.0,20.0,17.125,4.6754,0.0,16.0,8.75662,2.72801
0.0,0.715659,0.636467,0.55654,0.715659,0.2548,0.0761933,0.0,21884.0,12241.4,10864.6,-0.646405,0.739877,21.0,32.0,28.2125,5.03163,0.0,24.0,14.4106,3.90524
0.2125,0.786989,0.706858,0.64541,0.786989,0.229888,0.10009,0.0,1700950000.0,382727000.0,710279000.0,0.11596,0.754419,18.0,40.0,35.3125,5.8502,0.0,32.0,18.2318,4.89117
0.16,0.772502,0.658219,0.568026,0.772502,0.152415,0.0490243,0.0,1700950000.0,404839000.0,724357000.0,0.104612,0.806006,28.0,50.0,45.092,6.21189,0.0,40.0,23.1351,6.29863
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.879,2.1418
0.0,0.608417,0.585958,0.359513,0.608417,0.342613,-0.149851,0.0,22051.0,13892.1,10646.3,-0.796946,0.528272,9.0,20.0,16.285,5.01635,0.0,17.0,9.15463,2.86297
0.0,0.785074,0.683129,0.612192,0.785074,0.174083,0.0875702,0.0,22062.0,13857.7,10662.7,-0.680784,0.781967,21.0,32.0,28.7,4.86737,0.0,26.0,14.5497,4.0925
0.15,0.767693,0.684538,0.611448,0.767693,0.231793,0.0766841,0.0,1700950000.0,476278000.0,763717000.0,0.115172,0.7063,18.0,40.0,34.465,6.49221,0.0,31.0,17.5161,4.76139
0.162,0.866154,0.789491,0.722273,0.866154,0.157215,0.040177,0.0,1700950000.0,428652000.0,738479000.0,0.131582,0.798006,28.0,50.0,44.808,6.33586,0.0,38.0,23.1297,5.91201
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.79283,2.0726
0.0,0.68,0.638182,0.45449,0.68,0.326975,-0.124805,0.0,22040.0,13113.8,10819.3,-0.797269,0.683492,9.0,20.0,16.3,4.996,0.0,17.0,9.05045,2.6746
0.0,0.871051,0.793226,0.760138,0.871051,0.142979,0.183829,0.0,21858.0,12841.6,10760.3,-0.648466,0.79992,21.0,32.0,28.5844,4.93068,0.0,26.0,14.7486,3.99714
0.14,0.768963,0.755907,0.652815,0.768963,0.402751,-0.0118124,0.0,1700950000.0,480530000.0,765786000.0,0.108257,0.798965,18.0,40.0,34.5,6.89746,0.0,30.0,17.2638,4.5049
0.15,0.855269,0.827962,0.773409,0.855269,0.359299,0.0530778,0.0,1700950000.0,432054000.0,740412000.0,0.109966,0.835727,28.0,50.0,45.218,6.14642,0.0,39.0,21.8563,5.76763
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.85241,2.07916
0.0,0.502568,0.562529,0.300637,0.502568,0.414695,-0.118352,0.0,21877.0,13891.9,10532.2,-0.795832,0.628081,9.0,20.0,16.825,4.80046,0.0,17.0,8.70826,2.65305
0.0,0.824891,0.736467,0.634859,0.824891,0.175315,-0.0347295,0.0,22040.0,12948.5,10849.9,-0.666624,0.799415,21.0,32.0,28.4719,4.95156,0.0,26.0,14.565,3.9444
0.2075,0.763256,0.644762,0.573568,0.763256,0.149011,0.100563,0.0,1700950000.0,399736000.0,721193000.0,0.0851375,0.770197,18.0,40.0,35.105,6.07198,0.0,30.0,17.5124,4.62627
0.162,0.743334,0.663126,0.526196,0.743334,0.247131,-0.0681046,0.0,1700950000.0,415045000.0,730538000.0,0.0915414,0.783714,28.0,50.0,45.176,6.55477,0.0,38.0,22.3795,5.93767
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.89896,2.12215
0.0,0.532092,0.611966,0.332832,0.532092,0.458717,-0.154587,0.0,21914.0,12710.1,10815.8,-0.805633,0.670754,9.0,20.0,16.605,4.90092,0.0,17.0,8.83274,2.6742
0.0,0.737436,0.696567,0.628768,0.737436,0.334852,0.0991683,0.0,21891.0,12382.1,10850.8,-0.660209,0.764943,21.0,32.0,28.6562,4.89649,0.0,24.0,13.9072,4.00012
0.145,0.756609,0.645508,0.549993,0.756609,0.170862,0.0379902,0.0,1700950000.0,408241000.0,726440000.0,0.103143,0.716456,18.0,40.0,34.99,6.33008,0.0,31.0,18.3092,4.77604
0.17,0.713541,0.565482,0.425785,0.713541,0.11478,-0.0274493,0.0,1700950000.0,384428000.0,711396000.0,0.0964354,0.803199,28.0,50.0,45.402,6.34164,0.0,37.0,21.9688,5.7806
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.90661,2.08515
0.0,0.470024,0.567835,0.292989,0.470024,0.445287,-0.103036,0.0,21996.0,12317.8,10918.5,-0.797324,0.561281,9.0,20.0,16.19,5.0886,0.0,17.0,8.77343,2.74893
0.0,0.779195,0.677017,0.586761,0.779195,0.177857,0.0380395,0.0,22069.0,12138.0,10979.2,-0.621599,0.7925,21.0,32.0,28.3469,5.02136,0.0,24.0,14.1601,3.89124
0.1675,0.779447,0.698564,0.677732,0.779447,0.231934,0.212049,0.0,1700950000.0,472026000.0,761618000.0,0.0699094,0.773057,18.0,40.0,34.895,6.48375,0.0,30.0,17.4867,4.65958
0.136,0.749308,0.674731,0.590713,0.749308,0.258286,0.0541939,0.0,1700950000.0,384427000.0,711397000.0,0.0896545,0.807434,28.0,50.0,45.144,6.42334,0.0,37.0,22.2774,5.84003
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.79408,2.10936
0.0,0.648352,0.733779,0.529638,0.648352,0.540714,-0.0961521,0.0,21924.0,12715.9,10820.8,-0.796786,0.597684,9.0,20.0,16.085,5.06338,0.0,16.0,8.17751,2.59715
0.0,0.644308,0.657402,0.574444,0.644308,0.41423,0.122677,0.0,21898.0,12796.6,10792.0,-0.619876,0.807712,21.0,32.0,28.6219,4.91148,0.0,27.0,14.203,4.05638
0.18,0.706665,0.572975,0.4841,0.706665,0.147015,0.0711208,0.0,1700950000.0,438007000.0,743745000.0,0.134495,0.768033,18.0,40.0,35.0,6.66858,0.0,29.0,17.3108,4.61859
0.154,0.925575,0.885925,0.837302,0.925575,0.203998,-0.030779,0.0,1700950000.0,394633000.0,717979000.0,0.165581,0.824264,28.0,50.0,45.062,6.14639,0.0,38.0,22.1649,5.81872
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.87321,2.09444
0.0,0.628471,0.616618,0.422078,0.628471,0.366336,-0.102543,0.0,21977.0,13735.6,10639.6,-0.811184,0.650079,9.0,20.0,16.95,4.77991,0.0,17.0,9.0807,2.77699
0.0,0.724989,0.63636,0.572327,0.724989,0.233459,0.110192,0.0,22056.0,14129.6,10582.8,-0.629322,0.801755,21.0,32.0,28.5125,4.92885,0.0,27.0,14.6702,4.15537
0.16,0.761431,0.694687,0.592097,0.761431,0.273449,-0.00110211,0.0,1700950000.0,361465000.0,695812000.0,0.165954,0.681305,18.0,40.0,35.03,6.37762,0.0,30.0,18.0478,4.91287
0.182,0.722781,0.623678,0.504711,0.722781,0.212037,-0.00820981,0.0,1700950000.0,445661000.0,747938000.0,0.0433527,0.802631,28.0,50.0,45.132,6.35127,0.0,38.0,23.0762,5.91531
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.81157,2.07912
0.0,0.534366,0.562532,0.325138,0.534366,0.387689,-0.108866,0.0,21942.0,12068.1,10916.0,-0.845537,0.71427,9.0,20.0,17.515,4.48996,0.0,16.0,8.38259,2.5252
0.0,0.699727,0.600469,0.48008,0.699727,0.217193,-0.00165115,0.0,21971.0,13525.9,10687.7,-0.650775,0.765923,21.0,32.0,28.1938,5.02245,0.0,26.0,14.2483,3.81786
0.15,0.8243,0.729472,0.675101,0.8243,0.155999,0.124741,0.0,1700950000.0,438006000.0,743745000.0,0.0395998,0.70274,18.0,40.0,34.58,6.31178,0.0,31.0,18.2481,4.97198
0.174,0.763336,0.58545,0.498224,0.763336,0.00663198,0.117973,0.0,1700950000.0,418446000.0,732555000.0,0.039375,0.823461,28.0,50.0,45.324,6.18991,0.0,36.0,22.2425,5.79386
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.86187,2.12504
0.145,0.830221,0.808408,0.72239,0.830221,0.383421,-0.0368061,0.0,1.0,0.56,0.496387,-0.798456,0.614218,9.0,20.0,16.605,4.90092,0.0,18.0,8.89642,2.81103
0.18125,0.787367,0.739957,0.698384,0.787367,0.315772,0.149384,0.0,1.0,0.571875,0.494807,-0.554984,0.781451,21.0,32.0,28.1969,5.05241,0.0,25.0,14.2218,3.91184
0.1975,0.676151,0.558397,0.472317,0.676151,0.186464,0.074586,0.0,2.0,1.0725,0.601867,-0.221583,0.721021,18.0,40.0,35.1425,6.27831,0.0,31.0,17.6015,4.62554
0.186,0.793046,0.703371,0.622214,0.793046,0.200628,0.0483308,0.0,2.0,1.034,0.629956,-0.269773,0.738722,28.0,50.0,44.746,6.22684,0.0,36.0,22.1843,5.43683
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.95214,2.12287
0.0,0.672744,0.601719,0.422185,0.672744,0.272433,-0.109738,0.0,21973.0,13293.7,10741.5,-0.821246,0.64592,9.0,20.0,16.795,4.84592,0.0,17.0,8.63493,2.65278
0.0,0.745618,0.623585,0.558718,0.745618,0.152322,0.117604,0.0,22062.0,13513.0,10748.2,-0.620439,0.750294,21.0,32.0,28.7031,4.86274,0.0,28.0,14.5999,4.15109
0.175,0.748927,0.664688,0.580168,0.748927,0.236378,0.055491,0.0,1700950000.0,374222000.0,704605000.0,0.0525643,0.788751,18.0,40.0,35.5025,5.99958,0.0,30.0,17.651,4.81153
0.162,0.87498,0.770941,0.666198,0.87498,0.0228285,-0.0552072,0.0,1700950000.0,428652000.0,738479000.0,0.156318,0.835983,28.0,50.0,45.434,6.29076,0.0,38.0,23.053,6.27368
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.0,7.77395,2.09798
0.0,0.488492,0.618037,0.275516,0.488492,0.498325,-0.20858,0.0,21952.0,12951.7,10796.7,-0.805803,0.501447,9.0,20.0,16.865,4.79654,0.0,19.0,9.22458,2.79426
0.0,0.803121,0.685992,0.583153,0.803121,0.115462,0.00885439,0.0,21898.0,12796.6,10792.0,-0.645179,0.726559,21.0,32.0,28.7125,4.88414,0.0,27.0,14.61,4.14242
0.1975,0.63173,0.529239,0.406183,0.63173,0.216597,0.0129768,0.0,1700950000.0,416746000.0,731549000.0,0.0912223,0.743695,18.0,40.0,34.86,6.17012,0.0,31.0,18.1817,5.27447
0.19,0.807288,0.720335,0.671841,0.807288,0.197023,0.136936,0.0,1700950000.0,428652000.0,738479000.0,0.0897694,0.81521,28.0,50.0,45.222,6.34356,0.0,37.0,21.2483,5.61005
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.0,7.73373,2.11198
0.0,0.599775,0.521392,0.310768,0.599775,0.25249,-0.124162,0.0,22045.0,12896.3,10862.1,-0.814325,0.58094,9.0,20.0,17.145,4.70149,0.0,18.0,8.85652,2.68797
0.0,0.673769,0.603707,0.477695,0.673769,0.274235,-0.00452898,0.0,22054.0,13301.3,10789.9,-0.665705,0.787951,21.0,32.0,28.7188,4.83951,0.0,25.0,14.1872,4.10322
0.12,0.68627,0.627282,0.607492,0.68627,0.295473,0.210065,0.0,1700950000.0,399737000.0,721193000.0,0.152727,0.750107,18.0,40.0,35.6725,6.00585,0.0,29.0,17.5787,4.69924
0.184,0.776706,0.657696,0.608521,0.776706,0.137181,0.157252,0.0,1700950000.0,428651000.0,738479000.0,0.0767699,0.853342,28.0,50.0,44.83,6.55661,0.0,35.0,21.0767,5.43145
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.75623,2.07547
0.0,0.509333,0.636237,0.356098,0.509333,0.508812,-0.113383,0.0,22053.0,12570.2,10917.9,-0.819992,0.626175,9.0,20.0,16.61,4.89366,0.0,17.0,8.95811,2.68966
0.0,0.836863,0.760907,0.659286,0.836863,0.202122,-0.0623878,0.0,22051.0,13230.6,10802.7,-0.595454,0.772304,21.0,32.0,28.4531,4.94321,0.0,26.0,14.4721,4.12402
0.15,0.725876,0.602206,0.505793,0.725876,0.159182,0.049233,0.0,1700950000.0,484783000.0,767825000.0,0.171261,0.819876,18.0,40.0,35.015,6.45056,0.0,30.0,18.1562,4.84003
0.148,0.82985,0.749588,0.683541,0.82985,0.195719,0.0695447,0.0,1700950000.0,418446000.0,732555000.0,0.124191,0.771356,28.0,50.0,44.802,6.49852,0.0,37.0,21.5911,5.51749
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.86692,2.1026
0.0,0.628335,0.582231,0.418278,0.628335,0.309696,-0.052732,0.0,22065.0,13790.6,10682.2,-0.811284,0.7021,9.0,20.0,16.86,4.80421,0.0,18.0,8.53393,2.71639
0.0,0.8325,0.717633,0.601965,0.8325,0.0800672,-0.0468429,0.0,21872.0,13054.9,10728.8,-0.626965,0.824934,21.0,32.0,28.4688,4.95596,0.0,25.0,14.4586,4.09484
0.13,0.687475,0.602134,0.488319,0.687475,0.245576,0.0145199,0.0,1700950000.0,455016000.0,752927000.0,0.102089,0.823156,18.0,40.0,35.4075,6.12466,0.0,31.0,17.8982,4.85781
0.202,0.805182,0.735492,0.665742,0.805182,0.247878,0.062852,0.0,1700950000.0,370820000.0,702293000.0,0.0600585,0.846491,28.0,50.0,44.78,6.61026,0.0,40.0,22.4365,5.8269
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.86243,2.09036
0.0,0.845116,0.800334,0.755308,0.845116,0.30133,0.108096,0.0,22095.0,13478.0,10776.8,-0.78854,0.770043,9.0,20.0,16.375,5.00344,0.0,17.0,9.19841,2.69044
